image_id,split,family,h,w,band_ok,band_rows,frac_all,frac_band,n_comp,ang_med,ang_mad,len_mean_px,pa_ours,n_ours,note
IMG_00015.tif,test,still:tif:800x1200,800,1200,True,505,0.007734375,0.012252475247524753,17,-7.5096926470450365,1.942218533787682,95.6878298591165,11.810604800192323,17,blend
IMG_00016.tif,test,still:tif:800x1200,800,1200,True,481,0.020672916666666666,0.03438322938322938,36,-14.427812260954717,0.8210379480195824,114.92640940348308,17.41067545991628,36,blend
IMG_00017.tif,test,still:tif:800x1200,800,1200,True,419,0.013734375,0.026223150357995228,26,-14.473755424395096,1.774139660368852,109.22983796779926,16.096792906568645,27,blend
IMG_00018.tif,test,still:tif:800x1200,800,1200,True,282,0.00665625,0.018882978723404255,15,-14.396657897096494,1.927920957871713,88.42960815429687,15.41495496491958,15,blend
IMG_00019.tif,test,still:tif:800x1200,800,1200,True,316,0.007820833333333334,0.01958860759493671,16,-8.1142649978506,1.1573063498776333,94.36761033535004,14.733280028343012,15,blend
IMG_00020.tif,test,still:tif:800x1200,800,1200,True,464,0.015253125,0.026298491379310344,28,-10.42132570129672,0.8101026305162575,113.17183337892804,10.557994579086653,28,blend
IMG_00021.tif,test,still:tif:800x1200,800,1200,True,371,0.012354166666666666,0.026639712488769094,19,13.43930549974076,1.2298768483436682,129.2211312243813,9.192470719483515,21,blend
IMG_00022.tif,test,still:tif:800x1200,800,1200,True,354,0.004997916666666667,0.01129472693032015,17,-14.286602465179037,1.1716264528268105,61.34408636654125,17.981714755577983,18,blend
IMG_00023.tif,test,still:tif:800x1200,800,1200,True,377,0.013392708333333333,0.02841954022988506,20,11.422958889814769,1.6440274097032885,115.11434278488159,17.47623459073558,20,blend
IMG_00024.tif,test,still:tif:800x1200,800,1200,True,472,0.023198958333333332,0.03932026836158192,43,14.844120267124262,1.0619009793618215,104.93594945863236,17.291059645637738,43,blend
IMG_00025.tif,test,still:tif:800x1200,800,1200,True,449,0.011890625,0.02118596881959911,22,13.796814150196393,2.122393021326677,103.25203080610795,10.708341885575546,22,blend
IMG_00026.tif,test,still:tif:800x1200,800,1200,True,477,0.02698125,0.04525157232704403,34,17.372952040258184,1.2130846641793713,135.43948661579805,15.486070226630899,34,blend
IMG_00027.tif,test,still:tif:800x1200,800,1200,True,389,0.020216666666666668,0.04157669237360754,22,15.821378946987686,2.075691126139853,162.30144994909114,14.276248385032876,22,blend
IMG_00028.tif,test,still:tif:800x1200,800,1200,True,415,0.030733333333333335,0.05924497991967872,41,15.651857824164729,1.38962778424483,131.48926562797732,12.744172909066894,41,blend
IMG_00029.tif,test,still:tif:800x1200,800,1200,True,409,0.017958333333333333,0.035126324368378155,25,13.0265824056934,1.887984609205386,134.50321445465087,14.073034376619557,25,blend
IMG_00030.tif,test,still:tif:800x1200,800,1200,True,308,0.008054166666666666,0.02091991341991342,23,-8.175414472134811,1.869116708237211,81.67583598261294,8.449951372055386,23,blend
IMG_00031.tif,test,still:tif:800x1200,800,1200,True,324,0.010942708333333334,0.0270190329218107,21,8.898449591856174,1.5224850336761104,105.73289026532855,8.64645353541044,22,blend
IMG_00032.tif,test,still:tif:800x1200,800,1200,True,445,0.027111458333333335,0.04873970037453183,32,-14.585958076788476,1.7552021436637384,159.8019898533821,14.339800194356247,31,blend
IMG_00033.tif,test,still:tif:800x1200,800,1200,True,518,0.023272916666666667,0.035942728442728444,29,-14.270809477409088,0.8630981075489004,150.37775802612305,14.640454322196224,30,blend
IMG_00034.tif,test,still:tif:800x1200,800,1200,True,448,0.015832291666666668,0.028271949404761906,35,12.967743169303331,2.4507970378376562,81.23190089634487,15.458467067276509,36,blend
IMG_00035.tif,test,still:tif:800x1200,800,1200,True,469,0.021865625,0.03729744136460554,28,-12.337745133755039,1.3745386519503668,145.53394392558508,,0,no usable fascicle fragments
IMG_00036.tif,test,video:tif:853x1069,853,1069,True,778,0.0156088070826895,0.017113512135648,28,10.512198003276588,2.0528710168316318,74.1054357801165,,0,no usable fascicle fragments
IMG_00037.tif,test,video:tif:853x959,853,959,True,655,0.005344566866374826,0.006960176392393476,10,9.29879942186958,1.0756147365986504,80.96617488861084,15.558099417692652,10,blend
IMG_00038.tif,test,video:tif:853x1069,853,1069,True,328,0.016671473706951857,0.041810216979625364,15,9.89791842103089,2.1438857268105256,136.08388036092123,19.56454447509385,15,blend
IMG_00039.tif,test,video:tif:853x1069,853,1069,True,694,0.013551466951506651,0.01665619785250025,19,-10.013307245171926,1.287922262735476,117.30624128642835,,0,no usable fascicle fragments
IMG_00040.tif,test,video:tif:513x465,513,465,True,486,0.009172273575216416,0.009681844329395105,15,10.145871880613106,2.6400973169213255,37.100334358215335,19.90430830564719,15,blend
IMG_00041.tif,test,video:tif:513x461,513,461,True,386,0.009860756978007805,0.013105099299787575,11,14.542363535839746,0.9006952514685267,45.87221986597235,20.674657463132956,11,blend
IMG_00042.tif,test,video:tif:512x465,512,465,True,242,0.043338373655913975,0.0916911045943304,34,8.774938441852296,1.706516291408847,60.63914332670324,,0,no plausible aponeurosis pair
IMG_00043.tif,test,video:tif:513x463,513,463,True,179,0.029231345702870087,0.07962402113976133,31,9.346242558154799,1.3336977868451854,55.85612890797277,22.683363046510046,30,blend
IMG_00044.tif,test,video:tif:513x464,513,464,True,20,0.039431673052362705,0.024676724137931035,33,7.499430532440018,1.8525496529799046,62.526958696769945,,0,fewer than two aponeuroses
IMG_00045.tif,test,video:tif:513x465,513,465,True,344,0.012815192102119097,0.019111027756939236,18,8.148983078059008,0.857063641292056,52.26040066613091,15.933754496676741,18,blend
IMG_00046.tif,test,video:tif:512x465,512,465,True,328,0.02222782258064516,0.034697088906372936,25,4.750899742919607,1.9623493183535903,48.6364623260498,12.863686395288578,22,blend
IMG_00047.tif,test,video:tif:853x1069,853,1069,True,599,0.011008305030284354,0.01567626743043832,23,7.537895544110759,1.0161105428582884,81.80008813609247,,0,no usable fascicle fragments
IMG_00048.tif,test,video:tif:513x466,513,466,True,372,0.022814547097357127,0.03146199640038765,19,6.489095488190001,1.9321467252638698,68.19324834723221,14.380426665172003,19,blend
IMG_00049.tif,test,video:tif:853x1069,853,1069,True,372,0.01292088562132001,0.029627729663940776,15,10.321543879686825,1.3255123930630415,111.88262888590495,15.594741521366554,15,blend
IMG_00050.tif,test,video:tif:853x1069,853,1069,True,435,0.022365348952741494,0.04385664978549079,27,9.693038240775206,1.154155359157123,104.60700183444553,19.299499437138145,28,blend
IMG_00051.tif,test,video:tif:853x1069,853,1069,True,693,0.010320697214585181,0.012652247451124907,17,8.559927848847412,0.8391692388201335,81.57728408364689,7.487466233336707,17,blend
IMG_00052.tif,test,video:tif:853x1069,853,1069,True,434,0.010824065615551562,0.02127402758079604,16,11.719528168075332,1.6081742250206057,80.94256001710892,20.997829693410367,16,blend
IMG_00053.tif,test,video:tif:853x1069,853,1069,True,373,0.016969766092709712,0.03880753479110291,19,12.477485222672252,1.590271895417219,109.07750370627956,19.74941396474973,19,blend
IMG_00054.tif,test,video:tif:853x1069,853,1069,True,633,0.010862448826954226,0.01463770750298887,14,10.259665374164552,2.8385848662718214,98.97128425325666,11.125079163319267,13,trig
IMG_00055.tif,test,video:tif:853x1069,853,1069,True,381,0.018450261389669653,0.04130727812437851,29,11.219519674941228,1.5668463424451886,88.00906023485908,17.635324806569702,29,blend
IMG_00056.tif,test,video:tif:644x1088,644,1088,True,406,0.01883477575812934,0.029875851202549986,31,-11.009351521240504,1.1250919213837225,89.66046794768303,8.791811028898119,28,blend
IMG_00057.tif,test,video:tif:644x1088,644,1088,True,406,0.01915875045670442,0.030389742103738047,30,-11.036557848121731,1.276791223861589,92.95205097198486,8.711353981351513,27,blend
IMG_00058.tif,test,video:tif:644x1088,644,1088,True,406,0.01905599196200219,0.030226745870762097,30,-11.213280461806603,1.1975924576642312,92.5283234278361,8.91992702638964,28,blend
IMG_00059.tif,test,video:tif:644x1088,644,1088,True,406,0.018827639751552796,0.029864532019704435,33,-11.090579593771098,1.2752734403503023,83.64928811969179,8.942145318773173,29,blend
IMG_00060.tif,test,video:tif:644x1088,644,1088,True,406,0.018129738308366825,0.028757515937409446,34,-10.93082602194491,1.399751156972008,80.14743257971371,9.16619500563645,30,blend
IMG_00061.tif,test,video:tif:644x1088,644,1088,True,506,0.015573620752648886,0.019820971867007674,16,-15.861808777382855,1.4423808664390414,117.64395344257355,10.299061695393217,16,blend
IMG_00062.tif,test,video:tif:644x1088,644,1088,True,505,0.01580768176835952,0.020158707047175307,16,-16.14332137604636,1.5260758572864663,120.6970579624176,10.862310246167958,16,blend
IMG_00063.tif,test,video:tif:644x1088,644,1088,True,505,0.015693505663134818,0.020013104251601632,16,-16.023816632045655,1.7702232529931479,119.99158954620361,10.737038839431179,16,blend
IMG_00064.tif,test,video:tif:644x1088,644,1088,True,505,0.016110248447204968,0.020544554455445545,18,-15.75174560349,1.3573400434933527,110.77562236785889,9.902115295545348,18,blend
IMG_00065.tif,test,video:tif:644x1088,644,1088,True,505,0.015492270277676287,0.01975647932440303,16,-15.862876720818974,1.753041211819852,120.45021867752075,10.22323683741567,16,blend
IMG_00066.tif,test,video:tif:800x1200,800,1200,True,568,0.011789583333333332,0.016605046948356808,21,-12.135408973011014,0.9556422398811879,100.1034289768764,14.409625796081235,21,blend
IMG_00067.tif,test,video:tif:800x1200,800,1200,True,541,0.011484375,0.016982439926062846,18,-12.283955282787534,0.9050904758136049,111.11644236246745,14.448583619290403,18,blend
IMG_00068.tif,test,video:tif:800x1200,800,1200,True,547,0.01156875,0.016919561243144424,20,-12.175373927347167,0.7654504680337695,102.3192970275879,14.46335799104773,20,blend
IMG_00069.tif,test,video:tif:800x1200,800,1200,True,550,0.011889583333333334,0.017293939393939393,21,-12.15222396337701,0.8518758530330643,100.4587918236142,12.670581714902198,21,blend
IMG_00070.tif,test,video:tif:800x1200,800,1200,True,567,0.011930208333333333,0.016832745443856555,22,-12.050012429849804,1.0309485246296886,98.00978469848633,13.370064573920793,22,blend
IMG_00071.tif,test,video:tif:800x1200,800,1200,True,572,0.006825,0.009494463869463869,18,-7.820051745828804,1.2689211186574232,73.15885300106473,5.327192601441248,1,blend
IMG_00072.tif,test,video:tif:800x1200,800,1200,True,572,0.006788541666666667,0.009404137529137529,19,-7.049808705795734,1.0000543997388265,68.81915544208728,5.546959249827927,1,blend
IMG_00073.tif,test,video:tif:800x1200,800,1200,True,572,0.005933333333333333,0.008218240093240093,18,-7.126912783006291,0.8035671346177518,64.80168777041965,5.500447251870995,1,blend
IMG_00074.tif,test,video:tif:800x1200,800,1200,True,572,0.006798958333333333,0.009418706293706294,21,-7.1127275689958465,2.1019979798182513,64.65313684372674,12.41414779123843,15,blend
IMG_00075.tif,test,video:tif:800x1200,800,1200,True,572,0.006683333333333334,0.00928467365967366,18,-7.1345071040621075,1.4312445015136115,72.81796826256647,7.160447655103569,3,blend
IMG_00076.tif,test,video:tif:800x1200,800,1200,True,513,0.01381875,0.02154970760233918,24,-7.193972431609186,0.8886442877432637,108.66663440068562,8.908613525421572,24,trig
IMG_00077.tif,test,video:tif:800x1200,800,1200,True,514,0.013975,0.021750972762645916,25,-7.252166841290002,1.0311031258000112,106.55998313903808,9.562866117994222,25,trig
IMG_00078.tif,test,video:tif:800x1200,800,1200,True,515,0.013870833333333334,0.021546925566343043,25,-7.547973889079983,1.0500557427837078,103.92320022583007,9.576474983109703,25,trig
IMG_00079.tif,test,video:tif:800x1200,800,1200,True,515,0.014477083333333333,0.022488673139158578,26,-7.26393835116554,0.9587728674530593,106.65483881877019,9.43653401997999,27,trig
IMG_00080.tif,test,video:tif:800x1200,800,1200,True,515,0.015273958333333334,0.023726537216828478,27,-7.4965292973978555,0.8831526310928526,108.82093365987141,9.40274856748567,27,trig
IMG_00081.tif,test,video:tif:800x1200,800,1200,True,744,0.015546875,0.016717069892473117,29,-7.120143365447564,0.7253975112944158,108.42889437182197,8.4864258715016,28,trig
IMG_00082.tif,test,video:tif:800x1200,800,1200,True,744,0.0154375,0.016599462365591396,28,-7.129587735873217,0.5822090474111503,111.6521474974496,8.753339257228324,28,trig
IMG_00083.tif,test,video:tif:800x1200,800,1200,True,744,0.015921875,0.01712029569892473,31,-7.226049900240508,0.9043227351370389,105.85654993980161,8.581285865486416,30,trig
IMG_00084.tif,test,video:tif:800x1200,800,1200,True,744,0.015889583333333332,0.01708557347670251,31,-7.322547511610627,0.9365380676651389,104.28605756452006,9.253385670959048,30,trig
IMG_00085.tif,test,video:tif:800x1200,800,1200,True,744,0.016171875,0.017389112903225805,29,-7.27780980246402,0.8019756597487158,113.41765574751228,9.117003102325071,29,trig
IMG_00086.tif,test,video:tif:800x1200,800,1200,True,432,0.006409375,0.011869212962962963,14,-8.98723382813958,2.513700269535879,78.31497301374164,11.28841004451078,14,blend
IMG_00087.tif,test,video:tif:800x1200,800,1200,True,430,0.006434375,0.011970930232558139,12,-9.250907826608127,2.7146226277960817,88.10128243764241,11.480409829895525,12,blend
IMG_00088.tif,test,video:tif:800x1200,800,1200,True,430,0.0060625,0.011279069767441861,12,-10.419020138839482,2.020650413822323,87.6532506942749,10.844682095043023,12,blend
IMG_00089.tif,test,video:tif:800x1200,800,1200,True,430,0.005559375,0.010343023255813953,11,-10.772938864717736,2.5655271859795086,87.6172832142223,11.240615078988952,11,blend
IMG_00090.tif,test,video:tif:800x1200,800,1200,True,430,0.006029166666666667,0.011217054263565892,11,-11.16681502448137,1.4948112677858152,92.65267528187145,12.16859141198005,11,blend
IMG_00091.tif,test,video:tif:800x1200,800,1200,True,465,0.015486458333333333,0.02664336917562724,29,-8.41771916435878,1.9758621188811425,103.30126867623164,12.771683018219365,29,blend
IMG_00092.tif,test,video:tif:800x1200,800,1200,True,466,0.015511458333333334,0.026629113018597998,29,-8.406150155806154,1.6161241031527052,102.8610887856319,12.880829913879651,29,blend
IMG_00093.tif,test,video:tif:800x1200,800,1200,True,465,0.01569375,0.027,28,-8.311463216100211,1.6122147412416328,106.33317845208305,12.311990900117081,28,blend
IMG_00094.tif,test,video:tif:800x1200,800,1200,True,465,0.01483125,0.025516129032258066,28,-8.096411191460113,1.7314203087245037,103.18203551428658,11.80216636632906,28,blend
IMG_00095.tif,test,video:tif:800x1200,800,1200,True,468,0.014725,0.02517094017094017,28,-8.435339633608045,1.5106959191585005,101.55404792513166,12.788445243868841,28,blend
IMG_00096.tif,test,video:tif:800x1200,800,1200,True,672,0.010188541666666667,0.012129216269841269,17,-17.171481466998667,2.729191341297323,92.60198312647202,14.119374235294758,17,blend
IMG_00097.tif,test,video:tif:800x1200,800,1200,True,667,0.00928125,0.011131934032983508,16,-18.53258273581662,1.9057507042106945,88.81245356798172,14.666300543458558,16,blend
IMG_00098.tif,test,video:tif:800x1200,800,1200,True,635,0.008628125,0.01087007874015748,16,-18.42779416710642,1.6724640377706486,83.52962559461594,14.321095046419142,16,blend
IMG_00099.tif,test,video:tif:800x1200,800,1200,True,641,0.007914583333333332,0.009877795111804472,17,-18.15612034197868,1.611004646414596,72.37841090034036,14.3070685208341,17,blend
IMG_00100.tif,test,video:tif:800x1200,800,1200,True,635,0.007276041666666667,0.009166666666666667,14,-18.211329919120132,1.5773636115137464,80.29766934258598,14.47822434755049,14,blend
IMG_00101.tif,test,video:tif:800x1200,800,1200,True,486,0.010398958333333333,0.017117626886145404,21,-14.041512998643208,1.1409186647674634,80.96824664161319,10.881888042171491,20,blend
IMG_00102.tif,test,video:tif:800x1200,800,1200,True,645,0.011142708333333333,0.013820413436692507,23,-14.088619064962563,1.5356217892577124,78.68960052987804,11.328868518167415,22,blend
IMG_00103.tif,test,video:tif:800x1200,800,1200,True,487,0.010535416666666667,0.017306639288158794,23,-13.62696757904577,1.5459067055738593,75.22940432507059,11.035422820349705,22,blend
IMG_00104.tif,test,video:tif:800x1200,800,1200,True,644,0.010351041666666666,0.012858436853002071,21,-13.98542918385454,1.2748341365901688,80.51256979079474,11.368891470967299,20,blend
IMG_00105.tif,test,video:tif:800x1200,800,1200,True,486,0.010867708333333333,0.01788923182441701,22,-13.753972004758058,1.6981485847407765,80.22171471335672,10.748740361041797,21,blend
IMG_00106.tif,test,video:tif:644x1088,644,1088,True,614,0.018031261417610522,0.01891226767579996,27,-11.56320354885606,1.5980343930499092,94.13774850633409,11.680444623600344,28,blend
IMG_00107.tif,test,video:tif:644x1088,644,1088,True,614,0.01791851251370113,0.018794009867790763,27,-11.557500371966722,1.5107574567043258,94.17065959506564,11.918964505749088,28,blend
IMG_00108.tif,test,video:tif:644x1088,644,1088,True,614,0.018071223054439166,0.01895418183560069,26,-11.562867750314378,1.5032683393691118,98.60652300027701,11.911895232554807,27,blend
IMG_00109.tif,test,video:tif:644x1088,644,1088,True,614,0.018169699945195468,0.019057470300823914,26,-11.733193481021296,1.5421155525737937,99.4158651645367,11.732521883126868,26,blend
IMG_00110.tif,test,video:tif:644x1088,644,1088,True,614,0.018189680763609793,0.019078427380724277,28,-11.535738514941151,1.56507228070513,92.36317314420428,11.62790394495729,28,blend
IMG_00111.tif,test,video:tif:644x1088,644,1088,True,488,0.013776774296675192,0.018180825096432016,24,-13.161509905644985,1.4612537427026302,72.5514596303304,14.561589294732437,24,blend
IMG_00112.tif,test,video:tif:644x1088,644,1088,True,488,0.014092185787358422,0.018597064850530375,24,-13.46703623710759,1.4016062686305233,73.16874663035075,14.612816773415936,24,blend
IMG_00113.tif,test,video:tif:644x1088,644,1088,True,486,0.01438761645962733,0.019065072016460904,24,-13.401057744058685,1.0837852014603628,75.72876660029094,12.917182910189089,24,blend
IMG_00114.tif,test,video:tif:644x1088,644,1088,True,486,0.014040806540007307,0.018605513192931494,22,-13.279603535587166,1.2951719925641214,79.59759850935502,12.942313314451635,22,blend
IMG_00115.tif,test,video:tif:644x1088,644,1088,True,486,0.013616927749360614,0.018043830186395545,22,-13.348180451728751,1.351468911252379,77.00344454158436,12.904249575390741,22,blend
IMG_00116.tif,test,video:tif:644x1088,644,1088,True,558,0.017180649433686516,0.019828563145688382,29,-11.873056923255088,4.450878381655752,96.5567385574867,10.084498098566778,11,blend
IMG_00117.tif,test,video:tif:644x1088,644,1088,True,550,0.01625582298136646,0.01903409090909091,28,-14.202511394747145,2.459289426650951,89.38262980324882,10.685582271995584,7,blend
IMG_00118.tif,test,video:tif:644x1088,644,1088,True,551,0.015653544026306174,0.01829561225579161,28,-13.883619412099243,2.2322123745714304,81.50244515282768,9.765843336994948,5,blend
IMG_00119.tif,test,video:tif:644x1088,644,1088,True,549,0.011984209444647424,0.01405797974927676,17,-14.507566979822213,1.8002164215516476,97.94439169939827,8.80347839369059,3,blend
IMG_00120.tif,test,video:tif:644x1088,644,1088,True,625,0.01529959810010961,0.01576470588235294,25,-12.43407004155587,3.599929140119265,93.73688835144043,9.366877053823725,8,blend
IMG_00121.tif,test,video:tif:644x1088,644,1088,True,552,0.01816684554256485,0.021194653132992326,31,-11.021622929597164,1.5414396512051542,96.84769144365865,10.477252917732004,31,blend
IMG_00122.tif,test,video:tif:644x1088,644,1088,True,552,0.018091203872853488,0.02110640451832907,30,-11.46956086694054,1.548731679115166,99.16268294652303,10.995541478983393,32,blend
IMG_00123.tif,test,video:tif:644x1088,644,1088,True,552,0.017323369565217392,0.020210597826086956,29,-11.362765781046948,1.3557971933592743,99.39904995622307,10.978038249585794,30,blend
IMG_00124.tif,test,video:tif:644x1088,644,1088,True,552,0.018025552612349286,0.021029811381074168,28,-11.16694234843674,1.2659336781464772,106.14813467434475,10.961980027331261,29,blend
IMG_00125.tif,test,video:tif:644x1088,644,1088,True,553,0.016902345177201315,0.019683743750664822,30,-10.966137779432488,1.6197255037266416,95.5954480489095,10.572676827990744,30,blend
IMG_00126.tif,test,video:tif:644x1088,644,1088,True,302,0.012543672360248448,0.026748758278145695,19,-14.590351285292895,1.337758071148988,91.25836884348016,11.558432859044643,20,blend
IMG_00127.tif,test,video:tif:644x1088,644,1088,True,301,0.013134533704786263,0.028101793042798515,19,-14.659530588249737,1.0283055377171983,97.00349526656301,11.602521923379635,19,blend
IMG_00128.tif,test,video:tif:644x1088,644,1088,True,302,0.013031775210084034,0.027789613361901052,19,-14.385952975231174,0.9032125785067446,96.10608713250411,11.622896397785128,19,blend
IMG_00129.tif,test,video:tif:644x1088,644,1088,True,302,0.012580779594446475,0.026827887611998443,20,-14.29321473929751,0.9222578133043129,88.18645496368408,11.323775949672552,20,blend
IMG_00130.tif,test,video:tif:644x1088,644,1088,True,302,0.013628345359883083,0.02906176957537982,23,-14.422675622287251,1.6276465983482602,83.36519701584525,11.86661380604221,23,blend
IMG_00131.tif,test,video:tif:644x1088,644,1088,True,514,0.01707503653635367,0.021393625543602655,22,-14.107795052210227,1.722517533739734,105.87722691622648,11.99581652815258,22,blend
IMG_00132.tif,test,video:tif:644x1088,644,1088,True,515,0.016238696565582755,0.02030625356938892,22,-14.935582662254975,1.5730292097832308,100.29605635729703,12.669604934202216,22,blend
IMG_00133.tif,test,video:tif:644x1088,644,1088,True,518,0.015957537906466934,0.019839101181012946,22,-15.059952713767794,1.7286257899519333,98.41964990442449,12.831630180390821,22,blend
IMG_00134.tif,test,video:tif:644x1088,644,1088,True,517,0.01598180032882718,0.019907697121401752,19,-15.048170204983325,1.7963897155341577,115.13780483446624,12.786261531113407,19,blend
IMG_00135.tif,test,video:tif:644x1088,644,1088,True,405,0.015536513518450859,0.024704974582425564,17,-15.744911358770151,1.092255601347004,124.55394144619213,13.138029069784798,17,blend
IMG_00136.tif,test,video:tif:644x1088,644,1088,True,611,0.02137662130069419,0.022531168768653125,26,-16.691936490824492,1.9150541387069042,109.69477198674129,12.805051883071048,26,blend
IMG_00137.tif,test,video:tif:644x1088,644,1088,True,611,0.020393279594446475,0.021494716953884663,28,-16.55837900312713,1.579869585085036,97.67167098181588,12.489916923079821,29,blend
IMG_00138.tif,test,video:tif:644x1088,644,1088,True,611,0.020820012787723784,0.021944497930104938,26,-16.450849231780474,1.6679951635193104,105.26350534879245,12.671487630537671,27,blend
IMG_00139.tif,test,video:tif:644x1088,644,1088,True,611,0.02038899799050055,0.021490204101280448,26,-16.461713343637488,1.6123514249284572,103.72109347123366,12.982692605622876,26,blend
IMG_00140.tif,test,video:tif:644x1088,644,1088,True,611,0.01946702594081111,0.020518436507172427,24,-16.66499645189569,1.3025175598879848,106.98411552111308,12.175639706219453,24,blend
IMG_00141.tif,test,video:tif:644x1088,644,1088,True,410,0.034465484563390575,0.05413602941176471,33,-13.085390766862611,2.13786835675117,140.2540039293694,11.19469946079893,33,blend
IMG_00142.tif,test,video:tif:644x1088,644,1088,True,410,0.0337661559188893,0.05303757173601148,37,-12.860059909589664,2.074741636698116,122.41321893640466,11.038365197308469,37,blend
IMG_00143.tif,test,video:tif:644x1088,644,1088,True,412,0.03323095542564852,0.05194353226727584,38,-12.808378070515044,1.9659658104047848,118.08486687509637,11.132603752408814,38,blend
IMG_00144.tif,test,video:tif:644x1088,644,1088,True,412,0.03235465381804896,0.05057377926898915,37,-13.093663986677612,2.058044434054084,118.03434995702796,11.27514338397128,37,blend
IMG_00145.tif,test,video:tif:644x1088,644,1088,True,413,0.030757615546218486,0.04796102763139154,35,-12.727494476819073,1.9343211018375541,118.4128859928676,11.28574434544014,37,blend
IMG_00146.tif,test,video:tif:800x1200,800,1200,True,572,0.009603125,0.013430944055944055,16,-10.833083443773715,0.8697287715342474,108.71984326839447,,0,no usable fascicle fragments
IMG_00147.tif,test,video:tif:800x1200,800,1200,True,573,0.011375,0.01588132635253054,15,-10.637485543531726,0.754771421332924,130.2287399291992,,0,no usable fascicle fragments
IMG_00148.tif,test,video:tif:800x1200,800,1200,True,575,0.010278125,0.0143,21,-10.126916692992511,1.1567257140221727,85.36376489911761,,0,no usable fascicle fragments
IMG_00149.tif,test,video:tif:800x1200,800,1200,True,577,0.0100375,0.013867706528018487,16,-10.541817540325884,1.5408560955003452,108.3723955154419,,0,no usable fascicle fragments
IMG_00150.tif,test,video:tif:800x1200,800,1200,True,572,0.011242708333333334,0.0157240675990676,21,-10.460901664195655,1.0310236792666174,89.3556554431007,,0,no usable fascicle fragments
IMG_00151.tif,test,video:tif:800x1200,800,1200,True,533,0.010805208333333333,0.016197623514696686,15,-8.531242824020485,1.8491819473098836,129.46848208109537,10.16563357364103,15,trig
IMG_00152.tif,test,video:tif:800x1200,800,1200,True,533,0.010852083333333333,0.016264853033145715,16,-8.532763967008993,1.8895989961073512,122.0323555469513,10.221539038567556,16,trig
IMG_00153.tif,test,video:tif:800x1200,800,1200,True,533,0.010648958333333333,0.015964665415884927,13,-8.427563369825481,1.3582423787431086,144.82745067889874,10.095930614154394,13,trig
IMG_00154.tif,test,video:tif:800x1200,800,1200,True,532,0.010623958333333332,0.015960213032581452,15,-8.432883821535013,1.2730122992637334,127.30217297871907,10.187791212047959,15,trig
IMG_00155.tif,test,video:tif:800x1200,800,1200,True,531,0.010758333333333333,0.016184871311989955,15,-8.420360059304848,1.391893553475847,127.57340100606282,10.203888393097662,15,trig
IMG_00156.tif,test,video:tif:800x1200,800,1200,True,563,0.00545,0.007702782711663706,6,-12.108968609536321,0.39889158731162766,153.16306432088217,,0,no usable fascicle fragments
